Movie Name,Year of Release,Watch Time,Movie Rating,Metascore of movie,Gross,Votes,Description,Ids,TMDB_Id,TMDB_Genre,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,SciFi,TV,Thriller,War,Western,Bad Words
Drive,2011,100,7.8,78.0,35.06,"6,74,111",A mysterious Hollywood action film stuntman gets in trouble with gangsters when he tries to help his neighbor's husband rob a pawn shop while serving as his getaway driver.,"(64690, [18, 53, 80])",64690.0,"[18, 53, 80]",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1
The Notebook,2004,123,7.8,53.0,81,"5,93,448","A poor yet passionate young man falls in love with a rich young woman, giving her a sense of freedom. However, social differences soon get in the way.","(11036, [10749, 18])",11036.0,"[10749, 18]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14
The Big Short,2015,130,7.8,81.0,70.26,"4,54,190","In 2006-2007 a group of investors bet against the United States mortgage market. In their research, they discover how flawed and corrupt the market is.","(318846, [35, 18])",318846.0,"[35, 18]",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,133
The Gentlemen,2019,113,7.8,51.0,36.47,"3,66,423","An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.","(522627, [35, 80, 28])",522627.0,"[35, 80, 28]",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
Im Westen nichts Neues,2022,148,7.8,76.0,,"2,15,899",A young German soldier's terrifying experiences and distress on the western front during World War I.,"(49046, [18, 10752])",49046.0,"[18, 10752]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
About Time,2013,123,7.8,55.0,15.32,"3,68,517","At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.","(122906, [18, 10749, 14])",122906.0,"[18, 10749, 14]",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,14
The Breakfast Club,1985,97,7.8,66.0,45.88,"4,19,768",Five high school students meet in Saturday detention and discover how they have a great deal more in common than they thought.,"(2108, [35, 18])",2108.0,"[35, 18]",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72
Willy Wonka & the Chocolate Factory,1971,100,7.8,67.0,4,"2,11,951",A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.,"(252, [10751, 14, 35])",252.0,"[10751, 14, 35]",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1
The Hateful Eight,2015,168,7.8,68.0,54.12,"6,30,884","In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.","(273248, [18, 9648, 37])",273248.0,"[18, 9648, 37]",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,110
Back to the Future Part II,1989,108,7.8,57.0,118.5,"5,53,871","After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip.","(165, [12, 35, 878])",165.0,"[12, 35, 878]",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26
Call Me by Your Name,2017,132,7.8,94.0,18.1,"2,93,275","In 1980s Italy, romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant.","(398818, [10749, 18])",398818.0,"[10749, 18]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10
Get Out,2017,104,7.8,85.0,176.04,"6,49,440","A young African-American visits his White girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.","(419430, [9648, 53, 27])",419430.0,"[9648, 53, 27]",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,87
Atonement,2007,123,7.8,85.0,50.93,"2,89,972",Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.,"(4347, [18, 10749])",4347.0,"[18, 10749]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19
The Irishman,2019,209,7.8,94.0,7,"4,09,097","An illustration of Frank Sheeran's life, from W.W.II veteran to hit-man for the Bufalino crime family and his alleged assassination of his close friend Jimmy Hoffa.","(398978, [80, 18, 36])",398978.0,"[80, 18, 36]",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,180
Tombstone,1993,130,7.8,50.0,56.51,"1,57,941","A successful lawman's plans to retire anonymously in Tombstone, Arizona are disrupted by the kind of outlaws he was famous for eliminating.","(11969, [37, 28])",11969.0,"[37, 28]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30
Ghostbusters,1984,105,7.8,71.0,238.63,"4,28,989","Three parapsychologists forced out of their university funding set up shop as a unique ghost removal service in New York City, attracting frightened yet skeptical customers.","(43074, [28, 14, 35])",43074.0,"[28, 14, 35]",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
RRR (Rise Roar Revolt),2022,187,7.8,83.0,14.5,"1,54,291",A fictitious story about two legendary revolutionaries and their journey away from home before they started fighting for their country in the 1920s.,"(579974, [28, 18])",579974.0,"[28, 18]",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Hot Fuzz,2007,121,7.8,81.0,23.64,"5,21,270","A skilled London police officer, after irritating superiors with his embarrassing effectiveness, is transferred to a village where the easygoing officers object to his fervor for regulations, as a string of grisly murders strikes the town.","(4638, [80, 28, 35])",4638.0,"[80, 28, 35]",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Apocalypto,2006,139,7.8,68.0,50.87,"3,22,116","As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression.","(1579, [28, 18, 36])",1579.0,"[28, 18, 36]",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
The Social Network,2010,120,7.8,95.0,96.96,"7,30,242","As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea and by the co-founder who was later squeezed out of the business.","(37799, [18])",37799.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27
Nightcrawler,2014,117,7.8,76.0,32.38,"5,77,227","When Louis Bloom, a con man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story.","(242582, [80, 18, 53])",242582.0,"[80, 18, 53]",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,83
Hidden Figures,2016,127,7.8,74.0,169.61,"2,43,640",The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.,"(381284, [18, 36])",381284.0,"[18, 36]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14
Rogue One,2016,133,7.8,65.0,532.18,"6,62,973","In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction.","(1121116, [16, 10751, 878, 35])",1121116.0,"[16, 10751, 878, 35]",0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Curious Case of Benjamin Button,2008,166,7.8,70.0,127.51,"6,73,710","Tells the story of Benjamin Button, a man who starts aging backwards with consequences.","(4922, [18, 14, 10749])",4922.0,"[18, 14, 10749]",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,15
The Girl with the Dragon Tattoo,2011,158,7.8,71.0,102.52,"4,77,967",Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander.,"(15472, [18, 53, 80, 9648])",15472.0,"[18, 53, 80, 9648]",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,15
Predator,1987,107,7.8,47.0,59.74,"4,38,305",A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,"(106, [878, 28, 12, 53])",106.0,"[878, 28, 12, 53]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,44
The Hobbit: An Unexpected Journey,2012,169,7.8,58.0,303,"8,48,998","A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug.","(49051, [12, 14, 28])",49051.0,"[12, 14, 28]",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Little Miss Sunshine,2006,101,7.8,80.0,59.89,"5,00,734",A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,"(773, [35, 18])",773.0,"[35, 18]",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38
The Sandlot,1993,101,7.8,55.0,32.42,"98,129","In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures.","(11528, [10751, 35])",11528.0,"[10751, 35]",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
Manchester by the Sea,2016,137,7.8,96.0,47.7,"2,97,099",A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.,"(334541, [18])",334541.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109
The Untouchables,1987,119,7.8,79.0,76.27,"3,21,305","During Prohibition, Treasury agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone, and assembles a small, incorruptible team to help him.","(117, [80, 18, 36, 53])",117.0,"[80, 18, 36, 53]",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,25
Star Wars: Episode VII - The Force Awakens,2015,138,7.8,80.0,936.66,"9,52,718","As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace.","(140607, [12, 28, 878])",140607.0,"[12, 28, 878]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1
Ferris Bueller's Day Off,1986,103,7.8,61.0,70.14,"3,73,042","A popular high school student, admired by his peers, decides to take a day off from school, and goes to extreme lengths to it pull off, to the chagrin of his Principal who'll do anything to stop him.","(9377, [35])",9377.0,[35],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
Remember the Titans,2000,113,7.8,48.0,115.65,"2,24,242",The true story of a newly appointed African-American coach and his high school team on their first season as a racially integrated unit.,"(10637, [18])",10637.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Cast Away,2000,143,7.8,73.0,233.63,"6,15,383",A FedEx executive undergoes a physical and emotional transformation after crash landing on a deserted island.,"(8358, [12, 18])",8358.0,"[12, 18]",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Moonrise Kingdom,2012,94,7.8,84.0,45.51,"3,60,026","A pair of young lovers flee their New England town, which causes a local search party to fan out to find them.","(83666, [35, 18, 10749])",83666.0,"[35, 18, 10749]",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
Close,2022,104,7.8,81.0,,"26,078","The intense friendship between two thirteen-year old boys Leo and Remi suddenly gets disrupted. Struggling to understand what has happened, Léo approaches Sophie, Rémi's mother. ""Close"" is a film about friendship and responsibility.","(901563, [18])",901563.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27
A Bronx Tale,1993,121,7.8,80.0,17.27,"1,51,710",A father becomes worried when a local gangster befriends his son in the Bronx in the 1960s.,"(1607, [18, 80])",1607.0,"[18, 80]",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,182
Skyfall,2012,143,7.8,81.0,304.36,"7,14,083","James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.","(37724, [28, 12, 53])",37724.0,"[28, 12, 53]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
Taken,2008,90,7.8,51.0,145,"6,18,149","A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.","(8681, [28, 53])",8681.0,"[28, 53]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
Verdens verste menneske,2021,128,7.8,90.0,,"82,883","The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is.","(660120, [18, 35, 10749])",660120.0,"[18, 35, 10749]",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19
Captain America: Civil War,2016,147,7.8,75.0,408.08,"8,20,591",Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.,"(271110, [12, 28, 878])",271110.0,"[12, 28, 878]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18
Misery,1990,107,7.8,75.0,61.28,"2,23,326","After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse.","(1700, [18, 53])",1700.0,"[18, 53]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
Captain Fantastic,2016,118,7.8,72.0,5.88,"2,27,323","In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent.","(334533, [12, 18])",334533.0,"[12, 18]",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
The Last Samurai,2003,154,7.8,55.0,111.11,"4,55,812",An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.,"(616, [18, 28, 10752])",616.0,"[18, 28, 10752]",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8
The Fugitive,1993,130,7.8,87.0,183.88,"3,07,181","Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal.","(5503, [28, 53, 18])",5503.0,"[28, 53, 18]",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18
The Man from Earth,2007,87,7.8,7.876,,"1,93,908",An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he has a longer and stranger past than they can imagine.,"(13363, [878, 18])",13363.0,"[878, 18]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
Isle of Dogs,2018,101,7.8,82.0,32.02,"1,81,265","Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog.","(399174, [12, 35, 16])",399174.0,"[12, 35, 16]",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Moon,2009,97,7.8,67.0,5.01,"3,68,507","Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.","(17431, [878, 18])",17431.0,"[878, 18]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,51
Midnight Cowboy,1969,113,7.8,79.0,44.79,"1,15,986","A naive hustler travels from Texas to New York City to seek personal fortune, finding a new friend in the process.","(3116, [18])",3116.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54
Captain Phillips,2013,134,7.8,82.0,107.1,"4,77,897","The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.","(109424, [28, 18, 53])",109424.0,"[28, 18, 53]",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9
Captain America: The Winter Soldier,2014,136,7.8,70.0,259.77,"8,74,310","As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier.","(100402, [28, 12, 878])",100402.0,"[28, 12, 878]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
American Gangster,2007,157,7.8,76.0,130.16,"4,39,617","An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film.","(4982, [18, 80])",4982.0,"[18, 80]",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106
Awakenings,1990,121,7.8,74.0,52.1,"1,51,004","The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.","(11005, [18])",11005.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Thirteen Lives,2022,147,7.8,66.0,,"62,461",A rescue mission is assembled in Thailand where a group of young boys and their soccer coach are trapped in a system of underground caves that are flooding.,"(698948, [18, 53, 12])",698948.0,"[18, 53, 12]",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7
The Hobbit: The Desolation of Smaug,2013,161,7.8,66.0,258.37,"6,83,596","The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring.","(57158, [14, 12, 28])",57158.0,"[14, 12, 28]",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Fighter,2010,116,7.8,79.0,93.62,"3,79,574","Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.","(45317, [18])",45317.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109
Serenity,2005,119,7.8,74.0,25.51,"3,01,365",The crew of the ship Serenity try to evade an assassin sent to recapture telepath River.,"(16320, [878, 28, 12, 53])",16320.0,"[878, 28, 12, 53]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
Big Hero 6,2014,102,7.8,74.0,222.53,"4,82,096","A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes.","(177572, [12, 10751, 16, 28, 35])",177572.0,"[12, 10751, 16, 28, 35]",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ang-ma-reul bo-at-da,2010,144,7.8,67.0,0.13,"1,38,894",A secret agent exacts revenge on a serial killer through a series of captures and releases.,"(49797, [53, 27])",49797.0,"[53, 27]",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10
Mary Poppins,1964,139,7.8,88.0,102.27,"1,79,683","In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.","(433, [35, 10751, 14])",433.0,"[35, 10751, 14]",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Straight Outta Compton,2015,147,7.8,72.0,161.2,"2,10,992","The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.","(277216, [18, 10402, 36])",277216.0,"[18, 10402, 36]",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,628
Boyz n the Hood,1991,112,7.8,76.0,57.5,"1,47,882","Follows the lives of three young males living in the Crenshaw ghetto of Los Angeles, dissecting questions of race, relationships, violence, and future prospects.","(650, [80, 18])",650.0,"[80, 18]",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,255
